,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,is_special_release,availability_override,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
389,bcls,product,193238,0.3645388,CROWN ROYAL - PEACH,,,Whisky,4.4,[],,29.99,,,,,"Crown Royal Peach Flavoured Whisky is a new Limited Edition from Crown Royal, bringing some juicy sweetness to your summer season. To create this extraordinary blend, Crown Royal whiskies are carefully selected by their master blender and infused with the juicy flavour of fresh Georgia peaches. The result is a vibrantly delicious whisky, bursting with the luscious flavour of peach and the distinctive smoothness of Crown Royal.
",,[],,,193238,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/193238.jpeg,2484,2023-05-08 09:10:01,,1,['00082000789475'],False,,0.75,[],CROWN ROYAL - PEACH,,Canada,False,,2,2,,,False,168.0, PEACH,0.35,,False,[],SR,,CROWN ROYAL ,CA,,Canadian Whisky,Whisky / Whiskey,False,False,0,29.99,,False,,,crown royal - peach,,,109,Spirits,,,1004,1024,1285,1863.0,74495.15999999999,0.26249999999999996,114.24761904761907,0.8484848484848485
390,bcls,product,321208,0.3645388,CROWN ROYAL - RESERVE,,,Whisky,4.0,[],,69.99,,,,,"Crown Royal's Master Blender hand selects less than 1% of their exceptionally aged whiskies, creating a blend that is aged longer than most for the perfect balance of flavour and depth. This whiskey is their Blender's gift to Crown Royal enthusiasts: a creamy, rich, reserve-grade blend, with a velvety long lasting finish. Nose: Rich and complex with hints of apple and floral tones. Palate: Velvety, smooth and mellow, with defined oak tones and rich spicy flavors of baking spices and vanilla. Finish: Expansive and long-lasting.
",,[],,,321208,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/321208.jpeg,787,2023-05-08 09:10:01,,1,"['00087000201330', '00082000742357']",False,,0.75,[],CROWN ROYAL - RESERVE,,Canada,False,,2,2,,,False,74.0, RESERVE,0.4,,False,[],SR,,CROWN ROYAL ,CA,,Canadian Whisky,Whisky / Whiskey,False,False,0,69.99,,False,,,crown royal - reserve,,,120,Spirits,,,1004,1024,1285,590.25,55082.13,0.30000000000000004,233.29999999999995,0.37373737373737376
391,bcls,product,120905,0.3645388,CROWN ROYAL - SALTED CARAMEL,,,Whisky,4.0,[],,29.99,,,,,"Crown Royal Salted Caramel Flavored Whisky is a limited edition flavour, available only in the winter months to bring a little festive sweetness to your holiday season. A blend of the finest Canadian whiskies, carefully selected by their Master Blenders and infused with the subtly salty-sweet taste of indulgent salted caramels—imparting lush, creamy notes that perfectly compliment the richness of Crown Royal Whisky
",,[],,,120905,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/120905.jpeg,573,2023-05-08 09:10:01,,1,"['00082000788669', '00082000783978']",False,,0.75,[],CROWN ROYAL - SALTED CARAMEL,,Canada,False,,3,3,,,False,22.0, SALTED CARAMEL,0.35,,False,[],SH,,CROWN ROYAL ,CA,,Flavoured Whisky,Whisky / Whiskey,False,False,1,29.99,,False,,,crown royal - salted caramel,,,107,Spirits,,,1004,1024,1286,429.75,17184.27,0.26249999999999996,114.24761904761907,0.1111111111111111
392,bcls,product,265165,0.3645388,CROWN ROYAL - VANILLA,,,Whisky,3.7,[],True,29.99,,,2023-04-30T00:00:00.000-07:00,,"To create this extraordinary blend, Crown Royal Whiskies are hand selected and infused with the rich flavour of Madagascar Bourbon Vanilla. The result is uniquely sophisticated whisky bursting with the flavour of vanilla and the smoothness of Crown Royal.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,265165,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/265165.jpeg,1508,2023-05-08 09:10:01,,1,['00082000776550'],False,,0.75,[],CROWN ROYAL - VANILLA,,Canada,False,,2,2,,,False,114.0, VANILLA,0.35,,False,['On Sale'],SR,,CROWN ROYAL ,CA,,Canadian Whisky,Whisky / Whiskey,False,False,0,28.49,,False,,,crown royal - vanilla,,2023-06-03T00:00:00.000-07:00,96,Spirits,,,1004,1024,1285,1131.0,45224.92,0.26249999999999996,114.24761904761907,0.5757575757575758
393,bcls,product,440842,0.3645388,CROWN ROYAL - XO,,,Whisky,4.2,[],,75.99,,,,,"Gold, San Francisco World Spirits Competition 2021. Crown Royal XO is a skillfully blended Crown Royal Whisky finished in cognac casks, resulting in both an extraordinarily complex and smooth expression. This is an elegant whisky that is deliciously balanced with hints of vanilla, spice and rich dry fruit.
",,[],,,440842,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/440842.jpeg,452,2023-05-08 09:10:01,,1,['00082000005124'],False,,0.75,[],CROWN ROYAL - XO,,Canada,False,,2,2,,,False,59.0, XO,0.4,,False,[],SR,,CROWN ROYAL ,CA,,Canadian Whisky,Whisky / Whiskey,False,False,0,75.99,,False,,,crown royal - xo,,,127,Spirits,,,1004,1024,1285,339.0,34347.479999999996,0.30000000000000004,253.29999999999995,0.29797979797979796
394,bcls,product,219165,0.3555091,CROWN ROYAL BLENDERS MASH,,,Whisky,3.6,[],,37.99,,,,,"Crown Royal Blenders' Mash showcases the warm vanilla and subtle oaky notes of their beloved corn-heavy whiskies. Blender's Mash showcase a classic whisky style but with the famous smooth finish, allowing the whisky to stand on its own. Nose: Aromas of ripe apple and buttery toffee. Palate: Creamy vanilla, dried orchard fruit, allspice and toasted oak. Finish: Sweet caramel and unmistakable smoothness of Crown Royal.
",,[],,,219165,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/219165.jpeg,7,2023-05-08 09:10:01,,1,['00082000785408'],False,,0.75,[],CROWN ROYAL BLENDERS MASH,,Canada,False,,3,3,,,False,3.0,CROWN ROYAL BLENDERS MASH,0.4,,False,[],SR,,,CA,,Canadian Whisky,Whisky / Whiskey,False,False,1,37.99,,False,,,crown royal blenders mash,,,77,Spirits,,,1004,1024,1285,5.25,265.93,0.30000000000000004,126.63333333333333,0.015151515151515152
395,bcls,product,434266,0.3645388,CROWN ROYAL GIFT TIN/WITH 2 SHOT GLASSES,,,Whisky,3.5,[],,22.49,,,,,"Crown Royal was meticulously crafted to commemorate the first grand tour of King George VI and Queen Elizabeth in 1939. It is delicately smooth and creamy, with hints of oak and the sweet flavour of vanilla with a long and lingering finish. The gift pack includes two mini glasses.
",,['New Product'],,,434266,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/434266.jpeg,51,2023-05-08 09:10:01,,1,"['00082000757184', '00082000738985', '00082000769620']",False,,0.375,[],CROWN ROYAL GIFT TIN/WITH 2 SHOT GLASSES,,Canada,False,,2,2,,,False,8.0,CROWN ROYAL GIFT TIN/WITH 2 SHOT GLASSES,0.4,,False,['New Product'],SM,,,CA,,Canadian Whisky,Whisky / Whiskey,False,False,0,22.49,,True,,,crown royal gift tin/with 2 shot glasses,,,81,Spirits,,,1004,1024,1285,19.125,1146.99,0.15000000000000002,149.9333333333333,0.04040404040404041
396,bcls,product,56663,0.3555091,CRYSTAL HEAD,,,Vodka,3.5,[],True,59.99,,,2023-04-30T00:00:00.000-07:00,,"The original Crystal Head Vodka is crafted from locally sourced, Canadian corn. It is distilled four times into a neutral grain spirit and blended with pristine water from Newfoundland, Canada. The vodka is filtered seven times, of which three are through layers of semi-precious crystals known as Herkimer diamonds. Crystal Head Vodka offers a clean, clear and colourless spirit. On the nose are neutral grain aromas with a delicate touch of citrus. The palate is silky smooth with a hint of sweetness and vanilla, ending with a sweet, creamy finish.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,56663,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/56663.jpeg,1012,2023-05-08 09:10:01,,1,['00627040411414'],False,,0.75,[],CRYSTAL HEAD,,Canada,False,,2,2,,,False,134.0,CRYSTAL HEAD,0.4,,False,['On Sale'],SR,,,CA,,Straight Vodka,Vodka,False,False,0,54.99,,False,,,crystal head,,2023-06-03T00:00:00.000-07:00,477,Spirits,,,1004,1023,1281,759.0,60709.880000000005,0.30000000000000004,199.96666666666664,0.6767676767676768
397,bcls,product,246967,0.3555091,CRYSTAL HEAD,,,Vodka,3.0,[],True,8.99,,,2023-04-30T00:00:00.000-07:00,,"The original Crystal Head Vodka is crafted from locally sourced, Canadian corn. It is distilled four times into a neutral grain spirit and blended with pristine water from Newfoundland, Canada. The vodka is filtered seven times, of which three are through layers of semi-precious crystals known as Herkimer diamonds. Crystal Head Vodka offers a clean, clear and colourless spirit. On the nose are neutral grain aromas with a delicate touch of citrus. The palate is silky smooth with a hint of sweetness and vanilla, ending with a sweet, creamy finish.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,246967,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/246967.jpeg,5338,2023-05-08 09:10:01,,1,['00627040411452'],False,,0.05,[],CRYSTAL HEAD,,Canada,False,,2,2,,,False,136.0,CRYSTAL HEAD,0.4,,False,['On Sale'],SR,,,CA,,Straight Vodka,Vodka,False,False,0,8.29,,False,,,crystal head,,2023-06-03T00:00:00.000-07:00,152,Spirits,,,1004,1023,1281,266.90000000000003,47988.62,0.020000000000000004,449.49999999999994,0.6868686868686869
398,bcls,product,3400,0.3555091,CUTTY SARK,,,Whisky,3.3,[],True,26.99,,,2023-04-30T00:00:00.000-07:00,,"93 Points, International Wine & Spirit Competition 2021: ""Citrus-led nose with some green grassy notes and vanilla. Gentle sweetness and hints of smoky peat on a nicely rounded palate make this a pleasant dram.""
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,3400,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/3400.jpeg,536,2023-05-08 09:10:01,,1,"['05010493000758', '05010504100071', '00812066020805']",False,,0.75,[],CUTTY SARK,,United Kingdom,False,,2,2,,,False,65.0,CUTTY SARK,0.4,,False,['On Sale'],SR,,,GB,,Blended Scotch Whisky,Whisky / Whiskey,False,False,0,24.79,,False,,,cutty sark,,2023-06-03T00:00:00.000-07:00,149,Spirits,,,1004,1024,1283,402.0,14466.64,0.30000000000000004,89.96666666666665,0.3282828282828283
399,bcls,product,3830,0.3555091,D'EAUBONNE - V.S.O.P.,,,Grape and Fruit Brandy,4.0,[],,12.99,,,,,"Golden amber colour. Citrus-orange and caramel nose with a hint of pineapple fruit. Delicate citrus and oak flavours with a warm, dry finish. Serve neat, in Spanish coffee or use in marinades.
",,[],,,3830,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/3830.jpeg,4289,2023-05-08 09:10:01,,1,"['00048415387460', '00088004400323']",False,,0.375,[],D'EAUBONNE - V.S.O.P.,,Canada,False,,2,2,,,False,192.0, V.S.O.P.,0.4,,False,[],G,,D'EAUBONNE ,CA,,Brandy,Brandy,False,False,0,12.99,,False,,,deaubonne - v.s.o.p.,,,65,Spirits,,,1004,1018,1171,1608.375,55714.11,0.15000000000000002,86.6,0.9696969696969697
400,bcls,product,4176,0.3645388,D'EAUBONNE - V.S.O.P.,,,Grape and Fruit Brandy,3.2,[],True,24.99,,,2023-04-30T00:00:00.000-07:00,,"Golden amber colour. Citrus-orange and caramel nose with a hint of pineapple fruit. Delicate citrus and oak flavours with a warm, dry finish. Serve neat, in Spanish coffee or use in marinades.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,4176,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/4176.jpeg,2943,2023-05-08 09:10:01,,1,"['00048415387453', '00088004400330']",False,,0.75,[],D'EAUBONNE - V.S.O.P.,,Canada,False,,2,2,,,False,190.0, V.S.O.P.,0.4,,False,['On Sale'],G,,D'EAUBONNE ,CA,,Brandy,Brandy,False,False,0,23.99,,False,,,deaubonne - v.s.o.p.,,2023-06-03T00:00:00.000-07:00,127,Spirits,,,1004,1018,1171,2207.25,73545.56999999999,0.30000000000000004,83.29999999999998,0.9595959595959596
401,bcls,product,349076,0.3555091,D'USSE -  V.S.O.P.,,,Grape and Fruit Brandy,4.1,[],,99.99,,,,,"Double Gold, San Francisco World Spirits Competition 2021. Naturally aged for at least four and a half years, the bold and full-bodied blend of D'USSÉ VSOP Cognac is made from a selection of the finest eaux-de-vie, including some that were carefully matured in the cellars of the Château de Cognac. On the nose, it reveals a powerful bouquet, rich in woody notes layered with touches of cinnamon and floral notes. Distinctively and unexpectedly smooth, each taste reveals hints of spices and almonds with undertones of honey and dried fruits as the grand finale.
",,[],,,349076,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/349076.jpeg,536,2023-05-08 09:10:01,,1,['00080480002923'],False,,0.75,[],D'USSE -  V.S.O.P.,,France,False,,2,2,,,False,78.0,  V.S.O.P.,0.4,,False,[],SR,,D'USSE ,FR,,Cognac,Cognac,False,False,0,99.99,,False,,,dusse -  v.s.o.p.,,,211,Spirits,,,1004,1018,1172,402.0,53594.64,0.30000000000000004,333.29999999999995,0.3939393939393939
402,bcls,product,460764,0.3645388,DAIRY DISTILLERY - VODKOW CREAM,,,Liqueurs,4.3,[],True,29.99,,,2023-04-30T00:00:00.000-07:00,,"Silver, San Francisco World Spirits Competition 2022. When creating Vodkow Cream Liquor, Dairy Distillery decided to let fresh Canadian cream be the star. They limited the ingredients to a simple blend of lactose-free cream, sugar and Vodkow vodka. No added flavour or colour. They discovered that Vodkow, their vodka made from milk sugar, amplifies the sublime taste and smoothness of cream. Less sweet than a traditional cream liquor, a sip of Vodkow Cream starts with the heat of vodka that fades into the buttery smoothness of cream. This product can be stored for up to a year unopened. Once open, please refrigerate.
",2023-04-30T00:00:00.000-07:00,['On Sale'],2023-06-03T00:00:00.000-07:00,,460764,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/460764.jpeg,119,2023-05-08 09:10:01,,1,['00628504285015'],False,,0.75,[],DAIRY DISTILLERY - VODKOW CREAM,,Canada,False,,3,3,,,False,13.0, VODKOW CREAM,0.17,,False,['On Sale'],SH,,DAIRY DISTILLERY ,CA,,Cream/Dairy Liqueurs,Liqueurs,False,False,0,23.97,,False,,,dairy distillery - vodkow cream,,2023-06-03T00:00:00.000-07:00,47,Spirits,,,1004,1019,1210,89.25,3568.81,0.1275,235.21568627450978,0.06565656565656566
403,bcls,product,416642,0.3645388,DALMORE - 100 YEARS OF DALMORE,,,Whisky,3.9,[],,35000.0,,,,,"The 100 Years of The Dalmore Flight Set includes: The Dalmore 25, 35 and 40 in a bespoke case; two Baccarat crystal glasses with The Dalmore stag; and a large Christofle pure silver tray with both The Dalmore stag and BCLS 100 Years logo.
",,['BCL Select'],,,416642,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/416642.jpeg,1,2023-05-08 09:10:01,Other Scotch Regions,3,['00087647114192'],False,,0.75,[],DALMORE - 100 YEARS OF DALMORE,,United Kingdom,False,Scotland,2,2,,,False,1.0, 100 YEARS OF DALMORE,0.4,,True,['BCL Select'],C,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,35000.0,,False,,,dalmore - 100 years of dalmore,,,14,Spirits,,,1004,1024,1289,2.25,35000.0,0.9,38888.88888888889,0.005050505050505051
404,bcls,product,73999,0.3645388,DALMORE - 12 YEAR OLD,,,Whisky,4.0,[],,111.99,,,,,"An outstanding single malt matured in American white oak ex-bourbon casks and finessed in rare and aged oloroso sherry casks. The Aroma: Citrus fruits, chocolate and aromatic spices. On the Palate: Seville oranges, dried fruits and hints of vanilla pod. Finishing Notes: Roasted coffee and dark chocolate. With its intricate aromas and flavours, The Dalmore 12 is recognised as a whisky with character far beyond its age.
",,[],,,73999,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/73999.jpeg,1421,2023-05-08 09:10:01,Highland,1,"['05010196000246', '00087647111672', '05013967003002']",False,,0.75,[],DALMORE - 12 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,164.0, 12 YEAR OLD,0.4,,False,[],G,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,111.99,,False,,,dalmore - 12 year old,,,520,Spirits,,,1004,1024,1289,1065.75,159137.78999999998,0.30000000000000004,373.29999999999995,0.8282828282828283
405,bcls,product,474227,0.3555091,DALMORE - 12 YEAR OLD SHERRY CASK SELECT,,,Whisky,4.5,[],,155.99,,,,,"A stunning and elegant single malt, bursting with sweet fruit and decadent spice. The Aroma: Caramelised orange, ginger and sultanas, laced with honey. On the Palate: Dark chocolate and crushed almonds with a dusting of cinnamon. Finishing Notes: Sweet mangos, panna cotta and lemon sponge cake. Elegance personified, this whisky displays a multitude of spectacular flavours. A truly decadent masterpiece!
",,['BCL Select'],,,474227,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/474227.jpeg,431,2023-05-08 09:10:01,Highland,1,['00087647114123'],False,,0.75,[],DALMORE - 12 YEAR OLD SHERRY CASK SELECT,,United Kingdom,False,Scotland,2,2,,,False,56.0, 12 YEAR OLD SHERRY CASK SELECT,0.43,,True,['BCL Select'],C,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,155.99,,False,,,dalmore - 12 year old sherry cask select,,,22,Spirits,,,1004,1024,1289,323.25,67231.69,0.3225,483.68992248062017,0.2828282828282828
406,bcls,product,642926,0.3645388,DALMORE - 15 YEAR OLD,,,Whisky,4.0,[],,205.99,,,,,"The epitome of our house style this single malt is finished in different styles of sherry casks including Apostoles, Amoroso and Matusalem oloroso. The Aroma: Orange marmalade, cinnamon and nutmeg. On the Palate: Mandarin, vanilla, ginger and crushed apples. Finishing Notes: Caramelised orange and rich dark chocolate. The Dalmore 15 is smooth, rich and well rounded; the epitome of The Dalmore house style.
",,[],,,642926,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/642926.jpeg,396,2023-05-08 09:10:01,Highland,1,['00087647111689'],False,,0.75,[],DALMORE - 15 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,60.0, 15 YEAR OLD,0.4,,False,[],SR,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,205.99,,False,,,dalmore - 15 year old,,,202,Spirits,,,1004,1024,1289,297.0,81572.04000000001,0.30000000000000004,686.6333333333332,0.30303030303030304
407,bcls,product,591693,0.3555091,DALMORE - 18 YEAR OLD,,,Whisky,4.2,[],,515.99,,,,,"92 Points, Ultimate Spirits Challenge 2021: ""This is a strikingly gorgeous dram, boasting a deep brick-orange tone. The nose diffuses pure sherry richness, with malted milk, orange zest, and half-dried grapes on an earthy backdrop. The palate is pure velvet, with more dried fruit, a touch of florals, and a gently oxidative finish.""
",,[],,,591693,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/591693.jpeg,26,2023-05-08 09:10:01,Highland,1,['00087647111818'],False,,0.75,[],DALMORE - 18 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,9.0, 18 YEAR OLD,0.43,,False,[],SR,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,515.99,,False,,,dalmore - 18 year old,,,230,Spirits,,,1004,1024,1289,19.5,13415.74,0.3225,1599.968992248062,0.045454545454545456
408,bcls,product,928598,0.3555091,DALMORE - CONSTELLATION 1971 CASK 2,,,Whisky,3.6,[],,28000.0,,,,,"The charm and elegance of this whisky can be attributed to one thing-the cask. This specially selected wood was drawn from the Ozark Range in Missouri. The staves were cut and left to season for three years before the Master Cooper handcrafted them into a perfect cask and 'fired' the wood to release the natural caramelised wood sugars and vanilla. The cask was then filled with the finest bourbon whisky in Kentucky. Three years later the empty cask was hand selected by Master Distiller, Richard Paterson, and shipped to The Dalmore distillery. The rich and complex spirit taken from the large bulbous stills at The Dalmore was laid to rest in the cask for 40 years.
",,['BCL Select'],,,928598,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/928598.jpeg,1,2023-05-08 09:10:01,Highland,1,"['05013967008687', '00087647112556']",False,,0.7,[],DALMORE - CONSTELLATION 1971 CASK 2,,United Kingdom,False,Scotland,2,2,,,False,1.0, CONSTELLATION 1971 CASK 2,0.439,,True,['BCL Select'],C,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,28000.0,,False,,,dalmore - constellation 1971 cask 2,,,368,Spirits,,,1004,1024,1289,0.7,28000.0,0.30729999999999996,91116.17312072894,0.005050505050505051
409,bcls,product,922666,0.3645388,DALMORE - CONSTELLATION 1972 CASK 1,,,Whisky,3.5,[],,29000.0,,,,,"The Dalmore has nurtured a relationship with the González Byass bodega for over 100 years, gaining exclusive access to their oldest and most precious casks. To nurture this noble spirit Richard Paterson hand-selected the finest Apostoles oloroso sherry cask which gifted the spirit with notes of fruit cake, orange rind and black maraschino cherries. After 36 long years maturing in their deepest darkest warehouses, the spirit was carefully transferred into Kentucky bourbon casks for a further three years. This secondary maturation enhanced the whisky further, giving it an indefinable elegance.
",,['BCL Select'],,,922666,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/922666.jpeg,1,2023-05-08 09:10:01,Highland,1,"['05013967008694', '00087647112563']",False,,0.7,[],DALMORE - CONSTELLATION 1972 CASK 1,,United Kingdom,False,Scotland,2,2,,,False,1.0, CONSTELLATION 1972 CASK 1,0.475,,True,['BCL Select'],C,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,29000.0,,False,,,dalmore - constellation 1972 cask 1,,,172,Spirits,,,1004,1024,1289,0.7,29000.0,0.33249999999999996,87218.04511278197,0.005050505050505051
410,bcls,product,947317,0.3555091,DALMORE - CONSTELLATION 1973 CASK 10,,,Whisky,3.5,[],,26000.0,,,,,"32 years maturing in American white oak, gifting it an initial base of vanilla and honey notes. Over the next three years, the spirit would draw notes of grape, cranberries and black cherries from this noble wine cask. Lastly, it was transferred for three years into a Kentucky bourbon barrel.
",,[],,,947317,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/947317.jpeg,1,2023-05-08 09:10:01,Highland,1,"['05013967008700', '00087647112570']",False,,0.7,[],DALMORE - CONSTELLATION 1973 CASK 10,,United Kingdom,False,Scotland,3,3,,,False,1.0, CONSTELLATION 1973 CASK 10,0.48100000000000004,,False,[],ST,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,1,26000.0,,False,,,dalmore - constellation 1973 cask 10,,,144,Spirits,,,1004,1024,1289,0.7,26000.0,0.3367,77220.07722007722,0.005050505050505051
411,bcls,product,58008,0.3645388,DALMORE - KING ALEXANDER I I I,,,Whisky,4.2,[],,450.99,,,,,"93 Points, International Wine & Spirit Competition 2021: ""Deep in colour and rich in taste, this spirit offers spice on the palate with hints of cinnamon and nutmeg. Oak comes through on the nose with a sweet aftertaste.""
",,[],,,58008,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/58008.jpeg,255,2023-05-08 09:10:01,Highland,1,['00087647111702'],False,,0.75,[],DALMORE - KING ALEXANDER I I I,,United Kingdom,False,Scotland,2,2,,,False,28.0, KING ALEXANDER I I I,0.4,,False,[],SR,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,450.99,,False,,,dalmore - king alexander i i i,,,179,Spirits,,,1004,1024,1289,191.25,115002.45,0.30000000000000004,1503.2999999999997,0.1414141414141414
412,bcls,product,389409,0.3645388,DALMORE - RARE AND FINE 40 YEAR OLD,,,Whisky,2.8,[],,20000.0,,,,,"On the nose are cherries, plums, sultanas, toffee apple and vanilla pod. On the palate are orange peel, chocolate truffles, Old English marmalade and crushed walnuts. A finish of black forest fruits and poached pear laced with caramel and dark chocolate.
",,['BCL Select'],,,389409,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/389409.jpeg,1,2023-05-08 09:10:01,Other Scotch Regions,1,['00087647113218'],False,,0.75,[],DALMORE - RARE AND FINE 40 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,1.0, RARE AND FINE 40 YEAR OLD,0.42,,True,['BCL Select'],C,,DALMORE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,20000.0,,False,,,dalmore - rare and fine 40 year old,,,8,Spirits,,,1004,1024,1289,0.75,20000.0,0.315,63492.06349206349,0.005050505050505051
413,bcls,product,243799,0.3555091,DALMORE PORT WOOD,,,Whisky,4.3,[],,134.99,,,,,"93 Points, International Wine & Spirit Competition 2021: ""Has all the hallmarks of a delicious Christmas cake. Full of festive splendour; warming flavours of cinnamon, ginger and citrus peel. A truly delectable mouthful.""
",,[],,,243799,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/243799.jpeg,607,2023-05-08 09:10:01,Highland,1,['00087647113409'],False,,0.75,[],DALMORE PORT WOOD,,United Kingdom,False,Scotland,2,2,,,False,61.0,DALMORE PORT WOOD,0.465,,False,[],SH,,,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,134.99,,False,,,dalmore port wood,,,49,Spirits,,,1004,1024,1289,455.25,81938.93000000001,0.34875,387.06810035842295,0.30808080808080807
414,bcls,product,202807,0.3555091,DALMORE RARE & FINE - 45 YEAR OLD,,,Whisky,3.7,[],,24000.0,,,,,"93 Points, Whisky Advocate: ""Initially matured in bourbon barrels, then transferred to two Graham's port colheita pipes from 1961 and 1963. Finally, it was married in first-fill bourbon casks. Wood resin, canola oil, sultanas, and red currants on the nose. Medium-bodied, with sweet resin, honey, and sherry on the palate, turning to treacle and raisins. The finish is very long, with dark chocolate and spicy oak tannins."" (Fall 2018)
",,[],,,202807,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/202807.jpeg,1,2023-05-08 09:10:01,Highland,1,['00087647113393'],False,,0.75,[],DALMORE RARE & FINE - 45 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,1.0, 45 YEAR OLD,0.4,,False,[],SM,,DALMORE RARE & FINE ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,24000.0,,False,,,dalmore rare & fine - 45 year old,,,34,Spirits,,,1004,1024,1289,0.75,24000.0,0.30000000000000004,79999.99999999999,0.005050505050505051
